Sequence Number: 68
00>
00>
Printing STS0 CIR
00>
00>
_________________________________
00>
-74,-4,
23,3,
18,-7,
27,43,
-25,46,
-65,28,
10,6,
2,-25,
143,-77,
191,-29,
141,-18,
-30,0,
-31,12,
-48,-23,
-14,-43,
-57,-62,
6,-106,
56,-14,
36,30,
-10,30,
-10,-19,
8,-20,
8,58,
-49,3,
-39,39,
-15,18,
-7,1,
3,27,
17,5,
11,21,
-30,-9,
-89,12,
-25,13,
5,74,
20,65,
-15,21,
-21,26,
-28,-2,
-35,10,
35,32,
51,-8,
79,-16,
62,-46,
-46,-50,
-67,-29,
-43,-26,
-55,-44,
-16,-1,
-7,28,
11,20,
6,4,
-8,14,
34,0,
51,6,
6,-1,
-20,13,
-65,38,
-37,41,
-45,29,
16,27,
72,24,
-14,-14,
-23,3,
24,33,
-42,39,
-49,10,
23,-21,
44,13,
7,-22,
-21,0,
11,3,
-14,23,
-38,23,
-52,18,
-45,14,
21,-13,
25,-4,
-24,-41,
-4,9,
47,-32,
13,-49,
18,2,
-16,22,
22,6,
4,21,
17,45,
-23,25,
11,59,
-22,83,
-36,40,
-77,5,
-30,54,
-33,-7,
-4,-31,
84,-21,
-72,-27,
-91,35,
-17,37,
-2,-1,
-43,-22,
-17,-7,
-53,5,
10,28,
-2,6,
-82,28,
-93,19,
24,-16,
28,-52,
-18,-15,
5,57,
34,-59,
-22,2,
-22,-11,
-1,15,
2,37,
-12,-3,
-32,26,
-7,23,
17,-36,
29,-69,
102,-25,
158,-44,
36,-35,
-53,45,
3,-22,
15,-33,
81,-4,
67,-45,
25,-28,
-7,-79,
18,11,
-14,28,
-9,0,
9,-51,
20,-9,
47,47,
30,19,
30,35,
17,8,
4,-25,
13,-8,
-13,7,
54,29,
10,2,
47,-4,
54,17,
13,12,
-1,47,
-5,13,
38,4,
6,4,
-36,-10,
6,-7,
10,-66,
58,-35,
31,24,
12,63,
-14,51,
-43,-3,
33,-20,
38,-42,
17,-9,
-9,-13,
13,16,
19,6,
8,-15,
-5,-6,
-24,10,
-45,16,
53,-5,
-36,5,
21,27,
58,-10,
27,-10,
-28,-13,
41,-76,
45,-59,
22,-18,
12,23,
22,-16,
-27,-18,
-22,4,
-40,15,
57,18,
-23,-6,
-20,15,
15,60,
-34,78,
-64,21,
3,-29,
83,-4,
20,-2,
6,13,
-21,15,
-9,-17,
9,-10,
53,-14,
28,10,
43,14,
-108,6,
-56,38,
-86,53,
-98,36,
-25,22,
-31,-58,
-72,-52,
-47,22,
38,59,
0,12,
-13,-13,
-20,-16,
-8,-7,
26,-16,
-3,12,
2,31,
0,30,
9,26,
-12,17,
-73,-14,
13,54,
-1,47,
-9,2,
-47,-47,
-5,34,
-33,73,
14,51,
34,15,
53,11,
6,-38,
-5,14,
20,13,
48,-10,
-17,37,
-16,30,
-16,22,
-30,8,
5,-19,
-32,-28,
92,52,
63,61,
29,46,
17,-4,
20,1,
-8,-18,
-9,-38,
-37,-10,
-74,5,
-35,-21,
55,-11,
-10,19,
10,-7,
-15,-79,
8,-8,
46,-39,
20,-29,
7,-6,
-48,43,
18,46,
1,-12,
-3,2,
-18,30,
19,47,
29,63,
48,17,
64,-50,
27,2,
74,-13,
31,49,
30,48,
35,22,
31,35,
19,1,
-14,-44,
-30,-55,
11,-27,
-14,-11,
-7,10,
7,-11,
-4,-16,
4,-55,
55,-43,
28,-27,
-20,-54,
5,-45,
-18,50,
-30,-13,
-34,-39,
43,-27,
23,-15,
22,-39,
-42,-8,
-5,-24,
34,34,
10,30,
-41,-1,
-84,15,
-58,49,
-59,108,
-71,159,
60,99,
27,-15,
-11,-48,
38,-41,
29,-32,
23,14,
-12,41,
-15,9,
-26,26,
-5,24,
-32,-1,
-21,21,
24,-14,
-34,7,
-2,-13,
38,-15,
14,-8,
26,-4,
-15,-4,
-16,65,
-51,-14,
16,0,
-32,9,
-5,20,
4,15,
-33,1,
-27,2,
-33,-2,
-24,13,
30,-5,
52,2,
-9,20,
