Sequence Number: 23
00>
00>
Printing STS0 CIR
00>
00>
_________________________________
00>
9,38,
12,45,
23,20,
-36,26,
-45,-11,
-14,19,
2,22,
-17,16,
-10,-16,
-18,38,
-11,-22,
-32,-50,
1,-50,
34,-53,
33,-33,
1,-2,
51,39,
20,-2,
60,-19,
-8,-52,
-40,-64,
-13,-63,
-48,-30,
20,-41,
43,-42,
34,24,
61,-12,
-22,16,
9,46,
-3,-36,
-15,-14,
29,-25,
17,32,
-16,-37,
26,-4,
77,-48,
79,-21,
56,-22,
26,82,
-47,105,
47,58,
47,18,
-35,14,
-70,18,
-43,42,
21,42,
17,-10,
42,2,
-21,6,
-38,25,
-9,-25,
-2,-15,
31,-21,
-18,-22,
-32,28,
-96,31,
4,-51,
-21,1,
10,15,
-18,72,
22,81,
83,21,
31,12,
15,-80,
-21,-12,
1,15,
-29,-24,
-35,-41,
5,-39,
-17,-83,
29,-66,
-24,-54,
-43,-2,
-32,2,
-15,36,
31,64,
5,62,
15,68,
26,13,
50,-15,
32,-2,
11,-66,
53,-20,
-9,37,
5,92,
51,-38,
54,-60,
47,-3,
-28,-35,
73,-59,
2,-85,
0,-20,
-13,10,
-77,36,
-70,17,
2,-103,
46,-56,
-69,-10,
-61,8,
13,32,
39,37,
10,42,
-84,62,
-7,76,
27,2,
16,33,
7,-19,
-55,-52,
-24,-66,
-45,11,
-24,50,
-23,-15,
2,0,
86,0,
12,111,
-84,65,
-11,7,
-18,-81,
-5,-57,
-20,5,
-24,-39,
-73,9,
30,-1,
87,-43,
54,-7,
-66,-18,
-28,3,
20,-20,
43,3,
-4,1,
59,-2,
28,12,
-6,23,
33,21,
21,9,
19,41,
-7,40,
33,22,
21,-37,
-22,-64,
-31,-1,
-21,20,
34,96,
-9,62,
-8,19,
-4,-6,
39,-56,
-8,-67,
-3,-8,
-52,47,
-67,-26,
19,-45,
-6,-24,
44,-4,
6,20,
25,25,
-91,28,
-67,23,
-2,11,
-4,-3,
12,7,
9,20,
35,45,
57,25,
-4,18,
0,-56,
-15,-48,
13,-103,
-20,-4,
49,19,
-7,-7,
-1,-98,
-7,-94,
30,-8,
-18,61,
-7,29,
37,27,
79,30,
8,-50,
90,-23,
71,-34,
150,34,
151,80,
78,21,
-4,45,
23,47,
-8,97,
32,99,
-65,79,
-79,33,
9,-33,
70,-40,
28,-12,
-9,36,
18,-39,
19,-72,
15,-65,
54,-72,
47,50,
98,23,
-20,-13,
7,26,
21,20,
41,-18,
15,9,
-28,15,
-20,-17,
16,-25,
4,37,
16,5,
-25,-7,
-21,-20,
7,-12,
-48,-30,
-63,29,
-3,-15,
-24,34,
33,34,
30,-33,
52,4,
22,-12,
-32,-69,
27,-29,
-16,-45,
44,-33,
1,-40,
-9,-83,
17,45,
64,11,
23,18,
-45,49,
-27,-77,
26,-11,
44,4,
-20,54,
-40,-20,
2,18,
-18,-2,
37,-22,
-1,-31,
-4,11,
-15,27,
-41,-19,
-34,2,
-26,79,
-11,62,
-1,12,
-52,-1,
49,-16,
36,-43,
-24,-59,
3,-41,
-18,-56,
-99,-32,
-69,-7,
-3,8,
23,-28,
49,-32,
49,-7,
123,-48,
55,51,
41,-5,
-17,74,
4,38,
59,22,
24,36,
23,71,
-32,15,
-18,56,
-27,-59,
41,-103,
-13,-69,
-63,54,
-75,48,
-73,40,
-5,-21,
6,10,
-13,-58,
-61,-31,
47,2,
14,-47,
-2,-77,
52,-39,
9,-116,
45,-71,
8,-18,
-18,49,
-25,38,
-64,-33,
-9,-34,
-11,62,
-96,66,
-50,58,
-32,-23,
-12,-25,
70,72,
40,50,
-70,4,
-31,43,
41,30,
9,-42,
17,-69,
1,-38,
-28,44,
31,-20,
94,-24,
78,-15,
-19,-69,
-48,-17,
58,27,
-33,105,
-37,27,
16,-71,
15,-24,
30,81,
-36,75,
-10,49,
-29,-27,
14,-16,
-16,-7,
-4,-50,
42,12,
35,41,
37,86,
4,32,
-8,4,
0,3,
-78,76,
-55,11,
14,4,
43,2,
6,30,
70,55,
-5,6,
-4,-82,
0,-14,
-14,42,
-74,33,
18,-20,
31,-23,
21,-35,
-16,17,
14,64,
-14,0,
28,44,
-64,55,
20,72,
22,86,
-8,138,
-88,21,
-71,-33,
-50,6,
46,6,
483,587,
2490,3294,
4104,7059,
3047,7892,
-558,5846,
-3349,294,
-2789,-2020,
-894,-1016,
-1073,-507,
-3730,-1689,
-5921,-2892,
-5515,-2717,
-2515,-1356,
-25,-181,
692,297,
227,101,
-78,-428,
-169,-1035,
342,-667,
489,-523,
1109,-1001,
1776,-1207,
1668,-681,
864,32,
400,590,
177,609,
-314,207,
-573,-6,
-415,-12,
97,186,
307,344,
233,248,
125,87,
103,12,
147,-161,
142,-115,
151,-147,
95,174,
70,196,
24,-40,
-21,-82,
91,-57,
22,-24,
-132,116,
-257,116,
-116,-12,
-91,-152,
-80,-173,
-170,-97,
-368,-67,
-149,19,
-94,-81,
15,-103,
161,27,
207,-124,
253,-227,
156,-137,
-18,39,
-118,165,
-121,18,
-18,-197,
65,-74,
75,71,
-10,73,
-18,-49,
-29,-200,
32,-108,
54,-13,
44,25,
115,-60,
145,-63,
103,-91,
155,-32,
199,30,
181,-92,
170,29,
467,383,
357,567,
240,650,
-45,368,
-107,-51,
108,-311,
204,-118,
84,36,
-87,78,
-174,-20,
-80,-114,
-23,-127,
82,-28,
79,-57,
50,-105,
96,-29,
74,60,
69,78,
47,25,
96,-105,
18,-49,
60,-70,
-3,31,
43,72,
48,56,
-13,89,
-62,98,
-152,10,
-101,52,
47,33,
58,-10,
-4,-95,
-39,-94,
-54,-66,
-35,39,
-123,54,
-51,62,
34,-11,
