Sequence Number: 114
00>
00>
Printing STS0 CIR
00>
00>
_________________________________
00>
20,-16,
-127,-33,
-3,-71,
34,-15,
-55,-57,
-18,-43,
70,13,
2,52,
-6,42,
-62,-4,
-38,4,
19,-49,
-15,-27,
-27,19,
-3,-25,
-11,-17,
47,53,
-6,3,
-16,38,
-40,-27,
-16,-11,
-2,18,
-34,-4,
40,71,
74,11,
35,-10,
18,-2,
-50,64,
-91,40,
-46,-28,
-6,-41,
-15,27,
-7,-7,
-5,2,
39,-68,
-2,-3,
0,15,
-6,5,
-25,26,
29,81,
-32,67,
-6,-6,
-6,-60,
44,-7,
45,10,
117,3,
32,12,
-15,101,
-12,57,
22,39,
88,-43,
47,-57,
81,21,
40,105,
44,56,
41,9,
-39,37,
-118,1,
-92,9,
66,-75,
72,-1,
23,17,
78,55,
-11,45,
-84,2,
-50,14,
33,-4,
47,7,
121,27,
98,69,
17,11,
-58,-3,
30,56,
62,44,
20,12,
-20,-25,
-8,12,
64,56,
49,-18,
-34,-12,
-37,1,
63,39,
91,38,
107,-10,
94,-4,
22,-7,
19,21,
39,61,
11,25,
94,-3,
45,-32,
22,-18,
0,-42,
-13,27,
-35,46,
40,48,
15,-36,
-24,-4,
54,54,
-33,42,
-29,11,
-7,2,
-1,45,
-5,72,
50,-12,
2,-70,
-62,38,
-20,26,
13,-7,
23,56,
47,53,
42,17,
31,-38,
16,21,
28,-44,
-53,14,
-60,7,
-23,-57,
68,-13,
69,-44,
31,3,
-22,-55,
-18,34,
6,1,
-9,46,
-26,51,
1,0,
-12,-1,
10,12,
16,-47,
61,-44,
96,33,
74,-4,
91,-19,
-18,-33,
-18,-92,
-3,-15,
-8,55,
13,-43,
34,-62,
113,-61,
53,44,
-7,42,
7,-6,
-17,-11,
34,21,
0,-14,
58,23,
115,56,
57,-31,
50,-3,
-38,-24,
-37,-8,
-124,-63,
-31,-65,
21,-13,
94,-28,
78,27,
32,6,
-24,-11,
18,25,
16,27,
32,110,
85,76,
42,74,
12,13,
-13,-39,
-12,-15,
-54,-10,
-41,36,
-19,-44,
46,-76,
30,17,
-76,45,
-34,-35,
51,-45,
54,32,
-4,118,
-73,76,
-125,-16,
-52,-1,
57,-35,
19,-1,
68,21,
36,20,
-33,3,
30,8,
39,44,
31,-10,
43,-32,
59,-34,
-5,17,
2,-27,
-21,-30,
38,17,
-17,-33,
-54,-30,
-4,-62,
28,-32,
73,72,
14,107,
-16,-12,
-46,3,
-71,33,
-19,21,
-6,14,
-22,2,
29,38,
66,40,
-48,25,
-9,107,
52,7,
113,2,
146,38,
33,56,
-85,-9,
-99,-25,
-58,0,
-12,-28,
54,-63,
56,-102,
20,-30,
-40,16,
-73,45,
13,58,
-30,26,
24,19,
11,1,
-26,-43,
-102,-41,
31,37,
52,47,
21,52,
15,-23,
40,-67,
18,-26,
29,-2,
31,-4,
-3,29,
102,38,
41,22,
44,-7,
2,9,
18,13,
80,11,
-11,21,
27,4,
5,-50,
39,22,
19,26,
-51,-51,
-87,-23,
5,-14,
6,38,
17,50,
54,-2,
26,5,
-34,-20,
57,-1,
95,10,
48,18,
9,30,
-87,-7,
1,-55,
1,-44,
-3,40,
41,70,
32,81,
-27,29,
-35,-45,
12,-33,
-5,-99,
-9,-45,
56,47,
35,-29,
24,-36,
26,-14,
4,-21,
22,-33,
-10,19,
18,76,
-13,44,
41,70,
-39,4,
-40,29,
-80,0,
-95,-11,
4,17,
45,10,
46,-21,
13,29,
-46,6,
-47,-35,
-4,1,
20,2,
-62,-18,
-33,3,
-18,27,
81,47,
54,55,
52,66,
-13,-17,
-9,-43,
26,15,
20,-18,
-7,-14,
-25,-18,
-29,19,
-3,31,
19,83,
24,24,
14,-37,
0,-20,
-18,27,
78,40,
49,-37,
46,-64,
-49,23,
0,7,
7,6,
-26,-19,
-52,-29,
18,38,
-17,1,
-67,8,
-28,-16,
33,15,
68,-17,
-8,7,
-21,61,
5,-10,
0,22,
-15,20,
38,72,
7,34,
12,17,
64,49,
26,34,
-33,31,
-19,-30,
-22,19,
11,18,
-40,26,
13,-29,
-32,-30,
-8,-1,
6,16,
-50,68,
-44,12,
-29,-1,
3,-10,
94,-6,
-34,82,
-155,-412,
-143,-2725,
939,-6835,
2373,-7499,
3388,-5135,
1968,778,
571,2944,
-386,1693,
-1540,1013,
-4086,1357,
-6054,196,
-5103,-2054,
-1815,-2446,
447,-880,
710,256,
149,234,
152,-182,
580,-480,
605,-155,
240,40,
-28,127,
-41,-45,
29,-209,
-17,-68,
-163,129,
-206,300,
-79,168,
-7,-55,
-1,-379,
70,-519,
64,-468,
38,-177,
62,99,
163,254,
269,115,
240,30,
259,-85,
202,65,
139,139,
-29,-11,
-226,-172,
-208,-136,
-119,88,
-120,178,
-158,62,
-269,15,
-93,-19,
-13,-71,
66,-73,
-13,-135,
-179,-6,
-34,34,
-8,58,
-18,79,
15,99,
-22,216,
-20,257,
-57,268,
-153,267,
-202,202,
-33,200,
9,248,
-48,189,
32,110,
-73,75,
-67,233,
-23,125,
91,9,
20,53,
66,182,
65,266,
117,159,
150,16,
126,-23,
27,25,
101,85,
243,260,
421,246,
364,226,
209,172,
75,93,
42,14,
-18,-26,
-42,-16,
1,-61,
67,66,
73,97,
4,3,
40,27,
64,80,
70,-22,
79,-16,
120,36,
150,140,
66,103,
20,68,
-25,26,
-14,4,
81,-19,
88,2,
-15,-69,
-122,-53,
-81,36,
-24,129,
70,126,
-26,42,
31,-39,
20,-33,
64,110,
57,129,
-38,119,
-98,81,
-99,9,
-38,40,
21,74,
4,-3,
-51,68,
-19,125,
50,207,
28,114,
-9,142,
-38,29,
-63,15,
8,90,
28,84,
-1,49,
28,16,
92,68,
71,48,
48,20,
-48,33,
-94,6,
-63,-24,
-8,52,
134,129,
