Sequence Number: 114
00>
00>
Printing STS0 CIR
00>
00>
_________________________________
00>
-5,-3,
25,-8,
54,-56,
75,10,
99,12,
100,-6,
77,-25,
-34,4,
-23,-41,
33,-41,
-26,24,
28,26,
8,39,
-15,-16,
-43,35,
-52,-6,
15,16,
39,3,
-58,-26,
-40,14,
-29,26,
-2,39,
20,-25,
-38,-40,
11,-10,
-25,6,
-67,30,
-23,-8,
-31,38,
6,-9,
39,25,
-8,24,
19,6,
-37,-32,
43,14,
7,5,
-23,31,
30,-62,
53,-43,
2,19,
-4,69,
-56,-8,
-43,-31,
-86,-5,
-36,4,
-4,70,
38,14,
35,-56,
-6,-9,
-11,-23,
47,25,
55,-29,
26,-37,
-80,36,
-69,-11,
2,61,
53,-43,
-26,-7,
-37,-52,
17,-57,
-2,-47,
35,2,
-5,23,
-8,7,
-20,5,
-57,-6,
29,-21,
92,-55,
102,-27,
50,19,
-70,2,
-41,-21,
0,30,
-58,39,
-51,-35,
-8,-25,
-18,-30,
32,-33,
-14,-12,
-23,-15,
-10,14,
1,15,
8,78,
0,13,
-17,9,
9,-32,
9,19,
43,-17,
9,-24,
1,-26,
12,28,
-41,94,
-53,49,
35,6,
-4,3,
-20,-41,
-77,-37,
-52,-10,
26,52,
69,-21,
79,20,
20,-14,
-16,-14,
-56,9,
-38,-39,
2,-38,
21,-78,
22,-91,
-17,-35,
81,23,
47,49,
43,8,
-12,24,
-32,-11,
-38,9,
56,-12,
5,-13,
-19,13,
-38,28,
-36,31,
-40,-8,
6,15,
-3,-40,
-26,-19,
14,-17,
33,-55,
-25,1,
11,24,
-14,2,
-52,-28,
86,57,
61,26,
47,31,
27,-23,
-5,40,
61,40,
-6,-5,
73,18,
25,-2,
61,-37,
38,9,
50,48,
30,-31,
-22,-22,
41,-9,
64,19,
-13,9,
1,-23,
-1,-33,
30,75,
-48,-8,
-92,-44,
7,-25,
-70,39,
-112,-21,
3,-47,
-24,-42,
-33,30,
-66,3,
-47,-2,
-64,-25,
-16,-45,
24,-12,
-18,15,
-33,-6,
-29,27,
-39,-13,
5,-50,
-36,-20,
-14,-30,
-52,-42,
-14,-1,
-22,-28,
39,-23,
-9,-25,
3,-12,
46,-36,
-15,-59,
30,-58,
16,28,
58,13,
-46,-56,
-36,-20,
-27,33,
37,-17,
-26,17,
-37,-31,
5,-26,
-5,1,
-33,80,
-17,22,
-1,60,
8,-10,
17,21,
34,-55,
28,-1,
44,25,
-13,9,
-4,-6,
-17,-89,
-3,-37,
-25,-8,
-7,37,
-4,52,
-19,19,
45,-16,
8,-91,
20,-51,
19,-2,
14,-20,
100,-5,
20,25,
37,21,
12,-26,
7,4,
-37,-8,
-24,-22,
0,11,
-69,22,
-49,55,
34,63,
44,-3,
2,-39,
8,-12,
-2,15,
-34,18,
22,-24,
22,-4,
54,-26,
29,37,
-42,20,
-19,-27,
13,-53,
-12,-22,
-61,-14,
38,-55,
23,9,
44,55,
44,15,
-54,-5,
-8,28,
41,-52,
60,12,
2,-17,
49,-10,
24,-15,
13,-14,
33,-17,
62,-12,
41,-48,
-25,-48,
-3,-47,
-69,-1,
26,54,
-2,-20,
35,45,
-13,25,
13,-49,
-34,-5,
-2,-4,
-5,-24,
-10,-8,
-14,21,
16,-34,
-33,46,
-13,27,
2,39,
0,-32,
11,-54,
8,-88,
90,44,
82,13,
36,-26,
46,-21,
69,-29,
121,-42,
94,-26,
17,-43,
-17,-11,
-7,-11,
16,-20,
26,-69,
70,-34,
77,-45,
33,17,
44,-43,
5,-16,
11,-5,
9,7,
0,-28,
-58,-56,
-92,59,
-33,-3,
17,-19,
4,-32,
0,-52,
-56,-2,
-40,38,
-1,16,
-66,94,
31,42,
23,7,
-9,24,
-11,4,
18,4,
0,-39,
2,27,
-12,15,
-34,38,
-52,66,
-14,51,
67,-48,
62,12,
-28,-65,
-35,-59,
-11,-106,
6,-38,
-19,67,
-11,77,
0,43,
-34,-6,
-29,-7,
-66,19,
-98,6,
-83,-19,
-23,48,
-3,85,
9,42,
5,-68,
1,-14,
-20,11,
73,8,
-26,14,
-2,6,
1,-7,
-14,-34,
27,26,
-6,37,
-17,10,
-61,33,
-19,54,
-27,10,
3,-1,
17,-16,
15,-44,
31,-43,
61,-3,
-27,21,
-15,-43,
12,22,
-19,33,
-42,65,
95,193,
549,1514,
1805,6443,
1839,7962,
1321,7983,
90,4483,
-1026,-981,
-942,-2027,
225,-568,
1620,182,
3608,1075,
3943,3093,
2248,4311,
501,2605,
254,587,
477,-169,
368,-170,
203,-267,
299,-426,
449,-111,
482,49,
770,981,
896,-68,
985,-1044,
592,-954,
97,-456,
-678,-188,
-912,-287,
-510,-554,
28,-319,
154,-29,
122,-83,
88,-273,
56,-334,
-54,-33,
-180,58,
-141,26,
-153,-35,
-224,-28,
-351,-66,
-277,-225,
-223,-368,
-115,-402,
-227,-32,
-336,355,
-490,496,
-465,175,
-288,-77,
-110,-198,
-13,-169,
-55,9,
-223,75,
-223,44,
