Sequence Number: 193
00>
00>
Printing STS0 CIR
00>
00>
_________________________________
00>
-12,-28,
-28,57,
0,-3,
-10,48,
41,3,
-26,51,
-31,31,
9,-27,
7,-25,
1,-5,
-41,36,
-4,-17,
2,-36,
26,-24,
43,21,
40,-9,
4,-20,
53,-67,
-22,-29,
23,30,
31,-13,
-27,-29,
14,-46,
27,-57,
74,-73,
102,-72,
-32,-78,
31,16,
34,35,
107,24,
42,20,
106,32,
84,-24,
103,1,
24,-7,
-2,21,
10,-60,
11,-36,
-18,11,
-52,1,
-56,38,
15,39,
30,36,
-2,77,
-11,7,
-19,-2,
-47,14,
-20,19,
27,-2,
14,-5,
25,-2,
-6,-2,
-30,-15,
63,7,
9,-33,
36,24,
-13,42,
36,31,
-28,32,
75,3,
59,15,
23,39,
32,55,
19,27,
38,-14,
29,4,
-19,47,
33,-15,
-57,16,
-58,32,
-52,22,
-60,-2,
-7,21,
13,27,
-7,13,
78,100,
12,25,
-49,33,
-92,-10,
-121,-33,
-98,-34,
-15,20,
39,78,
22,-1,
2,-10,
-28,21,
-20,74,
29,72,
41,76,
14,3,
21,57,
32,68,
18,-16,
-26,-55,
5,-3,
-52,23,
-76,71,
-6,-38,
24,-53,
21,-10,
19,52,
-23,66,
-4,7,
-56,80,
23,81,
9,64,
27,17,
32,36,
-46,94,
-63,38,
-51,14,
-36,33,
32,12,
40,69,
50,-20,
45,16,
38,-27,
64,-9,
65,32,
44,23,
-16,21,
-1,-19,
-66,13,
-92,18,
-32,22,
53,27,
81,8,
19,-36,
6,-23,
13,7,
23,-6,
-18,-9,
-13,47,
54,4,
-22,7,
28,-28,
19,-2,
63,-57,
-25,44,
6,2,
38,24,
14,32,
15,1,
21,9,
-26,-2,
-6,10,
26,12,
41,42,
0,-5,
0,-58,
64,16,
36,29,
-4,16,
55,67,
-5,13,
-57,-21,
14,0,
28,15,
2,2,
-72,26,
-44,0,
-56,-19,
3,16,
46,15,
60,-2,
44,-56,
-34,-24,
7,66,
-42,34,
33,78,
-36,54,
43,21,
11,-3,
-74,-24,
